1.000000000000000000e+01,2.000000000000000000e+01,8.592396871799889979e-02
1.000000000000000000e+01,2.500000000000000000e+01,8.618149463350249784e-02
1.000000000000000000e+01,3.000000000000000000e+01,8.618622298960469663e-02
1.000000000000000000e+01,3.500000000000000000e+01,8.618622299104598816e-02
1.000000000000000000e+01,4.000000000000000000e+01,8.618622320495394895e-02
1.000000000000000000e+01,4.500000000000000000e+01,8.618622320495394895e-02
1.000000000000000000e+01,5.000000000000000000e+01,8.619555208457056750e-02
1.000000000000000000e+01,5.500000000000000000e+01,8.619555208457056750e-02
1.000000000000000000e+01,6.000000000000000000e+01,8.620021652365823794e-02
1.000000000000000000e+01,6.500000000000000000e+01,8.637500995244271063e-02
1.000000000000000000e+01,7.000000000000000000e+01,8.646242253915409348e-02
1.000000000000000000e+01,7.500000000000000000e+01,8.646243820148045989e-02
1.000000000000000000e+01,8.000000000000000000e+01,8.646245449766130908e-02
1.000000000000000000e+01,8.500000000000000000e+01,8.637501016422742539e-02
1.000000000000000000e+01,9.000000000000000000e+01,8.637501016422742539e-02
1.000000000000000000e+01,9.500000000000000000e+01,8.628756604469173253e-02
1.000000000000000000e+01,1.000000000000000000e+02,8.620012192515610905e-02
1.000000000000000000e+01,1.050000000000000000e+02,8.620012192515610905e-02
1.000000000000000000e+01,1.100000000000000000e+02,8.620012192659741446e-02
1.000000000000000000e+01,1.150000000000000000e+02,8.646235968739381106e-02
1.000000000000000000e+01,1.200000000000000000e+02,8.646235968883511647e-02
1.000000000000000000e+01,1.250000000000000000e+02,8.646239143343445455e-02
1.500000000000000000e+01,5.000000000000000000e+00,8.646239164735200489e-02
1.500000000000000000e+01,1.000000000000000000e+01,8.672462919567218431e-02
1.500000000000000000e+01,1.500000000000000000e+01,8.672462919567218431e-02
1.500000000000000000e+01,2.000000000000000000e+01,8.698686674399233598e-02
1.500000000000000000e+01,2.500000000000000000e+01,8.699153118307996480e-02
1.500000000000000000e+01,3.000000000000000000e+01,8.431259225937084989e-02
1.500000000000000000e+01,3.500000000000000000e+01,8.431259226081196101e-02
1.500000000000000000e+01,4.000000000000000000e+01,8.457019690215783481e-02
1.500000000000000000e+01,4.500000000000000000e+01,8.457019711607537127e-02
1.500000000000000000e+01,5.000000000000000000e+01,8.457019711607537127e-02
1.500000000000000000e+01,5.500000000000000000e+01,8.457019711751674607e-02
1.500000000000000000e+01,6.000000000000000000e+01,8.422521141943035972e-02
1.500000000000000000e+01,6.500000000000000000e+01,8.440003638033791167e-02
1.500000000000000000e+01,7.000000000000000000e+01,8.440003638033791167e-02
1.500000000000000000e+01,7.500000000000000000e+01,8.440470103190182705e-02
1.500000000000000000e+01,8.000000000000000000e+01,8.440456928481811227e-02
1.500000000000000000e+01,8.500000000000000000e+01,8.734574575684771192e-02
1.500000000000000000e+01,9.000000000000000000e+01,8.734574575684764253e-02
1.500000000000000000e+01,9.500000000000000000e+01,8.734574575828903120e-02
1.500000000000000000e+01,1.000000000000000000e+02,8.734574575828908671e-02
1.500000000000000000e+01,1.050000000000000000e+02,8.769539610577745115e-02
1.500000000000000000e+01,1.100000000000000000e+02,8.769539610649806916e-02
1.500000000000000000e+01,1.150000000000000000e+02,8.734574597004464425e-02
1.500000000000000000e+01,1.200000000000000000e+02,8.734574597004464425e-02
1.500000000000000000e+01,1.250000000000000000e+02,8.734574597004464425e-02
2.000000000000000000e+01,5.000000000000000000e+00,8.440460124549706289e-02
2.000000000000000000e+01,1.000000000000000000e+01,8.440460124549706289e-02
2.000000000000000000e+01,1.500000000000000000e+01,8.440460145941472425e-02
2.000000000000000000e+01,2.000000000000000000e+01,8.440460145941472425e-02
2.000000000000000000e+01,2.500000000000000000e+01,8.440460145941472425e-02
2.000000000000000000e+01,3.000000000000000000e+01,8.431718887200213841e-02
2.000000000000000000e+01,3.500000000000000000e+01,8.431718887200213841e-02
2.000000000000000000e+01,4.000000000000000000e+01,8.457929488355277192e-02
2.000000000000000000e+01,4.500000000000000000e+01,8.457929488355277192e-02
2.000000000000000000e+01,5.000000000000000000e+01,8.457929488355277192e-02
2.000000000000000000e+01,5.500000000000000000e+01,8.457929488355277192e-02
2.000000000000000000e+01,6.000000000000000000e+01,8.457929488355277192e-02
2.000000000000000000e+01,6.500000000000000000e+01,8.457929509747039165e-02
2.000000000000000000e+01,7.000000000000000000e+01,8.457929509747039165e-02
2.000000000000000000e+01,7.500000000000000000e+01,8.457929509747039165e-02
2.000000000000000000e+01,8.000000000000000000e+01,8.457931097371439166e-02
2.000000000000000000e+01,8.500000000000000000e+01,8.457931097371439166e-02
2.000000000000000000e+01,9.000000000000000000e+01,8.492894544712073501e-02
2.000000000000000000e+01,9.500000000000000000e+01,8.457929509892146702e-02
2.000000000000000000e+01,1.000000000000000000e+02,8.457929531283907287e-02
2.000000000000000000e+01,1.050000000000000000e+02,8.457932706032107728e-02
2.000000000000000000e+01,1.100000000000000000e+02,8.457932706032107728e-02
2.000000000000000000e+01,1.150000000000000000e+02,8.422967692458833977e-02
2.000000000000000000e+01,1.200000000000000000e+02,8.422969258763536582e-02
2.000000000000000000e+01,1.250000000000000000e+02,8.457931119052437829e-02
2.500000000000000000e+01,5.000000000000000000e+00,8.492899328621543453e-02
2.500000000000000000e+01,1.000000000000000000e+01,8.492899328620572008e-02
2.500000000000000000e+01,1.500000000000000000e+01,8.492899328621543453e-02
2.500000000000000000e+01,2.000000000000000000e+01,8.457940642864651692e-02
2.500000000000000000e+01,2.500000000000000000e+01,8.457940642864651692e-02
2.500000000000000000e+01,3.000000000000000000e+01,8.492904111452910521e-02
2.500000000000000000e+01,3.500000000000000000e+01,8.492904111452910521e-02
2.500000000000000000e+01,4.000000000000000000e+01,8.492904111452910521e-02
2.500000000000000000e+01,4.500000000000000000e+01,8.492904111452910521e-02
2.500000000000000000e+01,5.000000000000000000e+01,8.492904111452910521e-02
2.500000000000000000e+01,5.500000000000000000e+01,8.492904111597049388e-02
2.500000000000000000e+01,6.000000000000000000e+01,8.492904111669108413e-02
2.500000000000000000e+01,6.500000000000000000e+01,8.492904111669108413e-02
2.500000000000000000e+01,7.000000000000000000e+01,8.492904111741177153e-02
2.500000000000000000e+01,7.500000000000000000e+01,8.492904111669115352e-02
2.500000000000000000e+01,8.000000000000000000e+01,8.492904111669115352e-02
2.500000000000000000e+01,8.500000000000000000e+01,8.527869125170327302e-02
2.500000000000000000e+01,9.000000000000000000e+01,8.571108974967855954e-02
2.500000000000000000e+01,9.500000000000000000e+01,8.571108974967855954e-02
2.500000000000000000e+01,1.000000000000000000e+02,8.527869146561110891e-02
2.500000000000000000e+01,1.050000000000000000e+02,8.562367716297679399e-02
2.500000000000000000e+01,1.100000000000000000e+02,8.562367694833863951e-02
2.500000000000000000e+01,1.150000000000000000e+02,8.527402681260590200e-02
2.500000000000000000e+01,1.200000000000000000e+02,8.527869146561116442e-02
2.500000000000000000e+01,1.250000000000000000e+02,8.527869146561116442e-02
3.000000000000000000e+01,5.000000000000000000e+00,8.562834181526152166e-02
3.000000000000000000e+01,1.000000000000000000e+01,8.571575440267410750e-02
3.000000000000000000e+01,1.500000000000000000e+01,8.606074009932890290e-02
3.000000000000000000e+01,2.000000000000000000e+01,8.667262821121700378e-02
3.000000000000000000e+01,2.500000000000000000e+01,8.667262821121700378e-02
3.000000000000000000e+01,3.000000000000000000e+01,8.632297786517000027e-02
3.000000000000000000e+01,3.500000000000000000e+01,8.632764251817527656e-02
3.000000000000000000e+01,4.000000000000000000e+01,8.632764251817527656e-02
3.000000000000000000e+01,4.500000000000000000e+01,8.632764251817534595e-02
3.000000000000000000e+01,5.000000000000000000e+01,8.667729286566373814e-02
3.000000000000000000e+01,5.500000000000000000e+01,8.667729286637461394e-02
3.000000000000000000e+01,6.000000000000000000e+01,8.667729286637461394e-02
3.000000000000000000e+01,6.500000000000000000e+01,8.632764251673398503e-02
3.000000000000000000e+01,7.000000000000000000e+01,8.632764251673398503e-02
3.000000000000000000e+01,7.500000000000000000e+01,8.632764251673398503e-02
3.000000000000000000e+01,8.000000000000000000e+01,8.667726112034361552e-02
3.000000000000000000e+01,8.500000000000000000e+01,8.667729286782570319e-02
3.000000000000000000e+01,9.000000000000000000e+01,8.667729286782570319e-02
3.000000000000000000e+01,9.500000000000000000e+01,8.702694321531406763e-02
3.000000000000000000e+01,1.000000000000000000e+02,8.702694321531406763e-02
3.000000000000000000e+01,1.050000000000000000e+02,8.728918097755175576e-02
3.000000000000000000e+01,1.100000000000000000e+02,8.728918097899313056e-02
3.000000000000000000e+01,1.150000000000000000e+02,8.702694321675535916e-02
3.000000000000000000e+01,1.200000000000000000e+02,8.702694321675535916e-02
3.000000000000000000e+01,1.250000000000000000e+02,8.728918097899306117e-02
3.500000000000000000e+01,5.000000000000000000e+00,8.728918097899306117e-02
3.500000000000000000e+01,1.000000000000000000e+01,8.728918097899306117e-02
3.500000000000000000e+01,1.500000000000000000e+01,8.728919664131946921e-02
3.500000000000000000e+01,2.000000000000000000e+01,8.728918097971367918e-02
3.500000000000000000e+01,2.500000000000000000e+01,8.763883132863370395e-02
3.500000000000000000e+01,3.000000000000000000e+01,8.763883132864340453e-02
3.500000000000000000e+01,3.500000000000000000e+01,8.825071944053151929e-02
3.500000000000000000e+01,4.000000000000000000e+01,8.790106909160186333e-02
3.500000000000000000e+01,4.500000000000000000e+01,8.894998839378184807e-02
3.500000000000000000e+01,5.000000000000000000e+01,8.894998839378184807e-02
3.500000000000000000e+01,5.500000000000000000e+01,8.894998839379157640e-02
3.500000000000000000e+01,6.000000000000000000e+01,8.894998839379157640e-02
3.500000000000000000e+01,6.500000000000000000e+01,8.894998839379157640e-02
3.500000000000000000e+01,7.000000000000000000e+01,8.894998839379157640e-02
3.500000000000000000e+01,7.500000000000000000e+01,8.894998839378184807e-02
3.500000000000000000e+01,8.000000000000000000e+01,8.894998839378184807e-02
3.500000000000000000e+01,8.500000000000000000e+01,8.895002013982257483e-02
3.500000000000000000e+01,9.000000000000000000e+01,8.895002035374018068e-02
3.500000000000000000e+01,9.500000000000000000e+01,8.825071965444920841e-02
3.500000000000000000e+01,1.000000000000000000e+02,8.807122982661874655e-02
3.500000000000000000e+01,1.050000000000000000e+02,8.772624412997366561e-02
3.500000000000000000e+01,1.100000000000000000e+02,8.772624412997366561e-02
3.500000000000000000e+01,1.150000000000000000e+02,8.807122982661874655e-02
3.500000000000000000e+01,1.200000000000000000e+02,8.807122982661874655e-02
3.500000000000000000e+01,1.250000000000000000e+02,8.772624412997366561e-02
4.000000000000000000e+01,5.000000000000000000e+00,8.772624412997370724e-02
4.000000000000000000e+01,1.000000000000000000e+01,8.781365671738629308e-02
4.000000000000000000e+01,1.500000000000000000e+01,8.781365671738629308e-02
4.000000000000000000e+01,2.000000000000000000e+01,8.772624413069432525e-02
4.000000000000000000e+01,2.500000000000000000e+01,8.807589448034471025e-02
4.000000000000000000e+01,3.000000000000000000e+01,8.877519517748341804e-02
4.000000000000000000e+01,3.500000000000000000e+01,8.903743293972117556e-02
4.000000000000000000e+01,4.000000000000000000e+01,8.938241863636625650e-02
4.000000000000000000e+01,4.500000000000000000e+01,8.938241863780761742e-02
4.000000000000000000e+01,5.000000000000000000e+01,9.007702293806234273e-02
4.000000000000000000e+01,5.500000000000000000e+01,9.008635224407288145e-02
4.000000000000000000e+01,6.000000000000000000e+01,9.008638399011359432e-02
4.000000000000000000e+01,6.500000000000000000e+01,9.008638399011359432e-02
4.000000000000000000e+01,7.000000000000000000e+01,9.008638399011359432e-02
4.000000000000000000e+01,7.500000000000000000e+01,9.008638399011359432e-02
4.000000000000000000e+01,8.000000000000000000e+01,9.008638399011359432e-02
4.000000000000000000e+01,8.500000000000000000e+01,9.043603433976393768e-02
4.000000000000000000e+01,9.000000000000000000e+01,9.043603433976393768e-02
4.000000000000000000e+01,9.500000000000000000e+01,9.043603433976393768e-02
4.000000000000000000e+01,1.000000000000000000e+02,9.043603433976393768e-02
4.000000000000000000e+01,1.050000000000000000e+02,9.043603433976393768e-02
4.000000000000000000e+01,1.100000000000000000e+02,9.043603433976393768e-02
4.000000000000000000e+01,1.150000000000000000e+02,9.008638399011359432e-02
4.000000000000000000e+01,1.200000000000000000e+02,9.008638399011359432e-02
4.000000000000000000e+01,1.250000000000000000e+02,8.973673364118386897e-02
4.500000000000000000e+01,5.000000000000000000e+00,8.973673364190448698e-02
4.500000000000000000e+01,1.000000000000000000e+01,9.008638399083421233e-02
4.500000000000000000e+01,1.500000000000000000e+01,9.017379657824679817e-02
4.500000000000000000e+01,2.000000000000000000e+01,9.017379657824679817e-02
4.500000000000000000e+01,2.500000000000000000e+01,9.017379657896741618e-02
4.500000000000000000e+01,3.000000000000000000e+01,9.052344692861777342e-02
4.500000000000000000e+01,3.500000000000000000e+01,9.087306553222741778e-02
4.500000000000000000e+01,4.000000000000000000e+01,9.087306553222741778e-02
4.500000000000000000e+01,4.500000000000000000e+01,9.122271588115714314e-02
4.500000000000000000e+01,5.000000000000000000e+01,9.087309727754745714e-02
4.500000000000000000e+01,5.500000000000000000e+01,9.131016021461040022e-02
4.500000000000000000e+01,6.000000000000000000e+01,9.122274762719781438e-02
4.500000000000000000e+01,6.500000000000000000e+01,9.148498538943557190e-02
4.500000000000000000e+01,7.000000000000000000e+01,9.148498539015618991e-02
4.500000000000000000e+01,7.500000000000000000e+01,9.148498538942587133e-02
4.500000000000000000e+01,8.000000000000000000e+01,9.148498538943557190e-02
4.500000000000000000e+01,8.500000000000000000e+01,9.148498538943557190e-02
4.500000000000000000e+01,9.000000000000000000e+01,9.148498538942587133e-02
4.500000000000000000e+01,9.500000000000000000e+01,9.183463573763485377e-02
4.500000000000000000e+01,1.000000000000000000e+02,9.287892213430128108e-02
4.500000000000000000e+01,1.050000000000000000e+02,9.288358678730655738e-02
4.500000000000000000e+01,1.100000000000000000e+02,9.288360244963295154e-02
4.500000000000000000e+01,1.150000000000000000e+02,9.288360244963295154e-02
4.500000000000000000e+01,1.200000000000000000e+02,9.288360244963295154e-02
4.500000000000000000e+01,1.250000000000000000e+02,9.314584021187070906e-02
5.000000000000000000e+01,5.000000000000000000e+00,9.314584021187075069e-02
5.000000000000000000e+01,1.000000000000000000e+01,9.314584021187075069e-02
5.000000000000000000e+01,1.500000000000000000e+01,9.314584021187075069e-02
5.000000000000000000e+01,2.000000000000000000e+01,9.314584021187075069e-02
5.000000000000000000e+01,2.500000000000000000e+01,9.384514069725380381e-02
5.000000000000000000e+01,3.000000000000000000e+01,9.419477559849537274e-02
5.000000000000000000e+01,3.500000000000000000e+01,9.419477559850507331e-02
5.000000000000000000e+01,4.000000000000000000e+01,9.419477559778433040e-02
5.000000000000000000e+01,4.500000000000000000e+01,9.419477559778433040e-02
5.000000000000000000e+01,5.000000000000000000e+01,9.384512524957534796e-02
5.000000000000000000e+01,5.500000000000000000e+01,9.419477538530808547e-02
5.000000000000000000e+01,6.000000000000000000e+01,9.454442594887590978e-02
5.000000000000000000e+01,6.500000000000000000e+01,9.419477538530808547e-02
5.000000000000000000e+01,7.000000000000000000e+01,9.419477559922569132e-02
5.000000000000000000e+01,7.500000000000000000e+01,9.419477559922569132e-02
5.000000000000000000e+01,8.000000000000000000e+01,9.419477559922569132e-02
5.000000000000000000e+01,8.500000000000000000e+01,9.462717388328342749e-02
5.000000000000000000e+01,9.000000000000000000e+01,9.488941164552119889e-02
5.000000000000000000e+01,9.500000000000000000e+01,9.488941164552119889e-02
5.000000000000000000e+01,1.000000000000000000e+02,9.488941164552119889e-02
5.000000000000000000e+01,1.050000000000000000e+02,9.488941164552119889e-02
5.000000000000000000e+01,1.100000000000000000e+02,9.488941164552112950e-02
5.000000000000000000e+01,1.150000000000000000e+02,9.454442594887611795e-02
5.000000000000000000e+01,1.200000000000000000e+02,9.480666371111387547e-02
5.000000000000000000e+01,1.250000000000000000e+02,9.445701336146353211e-02
5.500000000000000000e+01,5.000000000000000000e+00,9.445701336146353211e-02
5.500000000000000000e+01,1.000000000000000000e+01,9.445702902378992627e-02
5.500000000000000000e+01,1.500000000000000000e+01,9.480666371111387547e-02
5.500000000000000000e+01,2.000000000000000000e+01,9.515631406076424659e-02
5.500000000000000000e+01,2.500000000000000000e+01,9.550596441041460383e-02
5.500000000000000000e+01,3.000000000000000000e+01,9.585561476006491943e-02
5.500000000000000000e+01,3.500000000000000000e+01,9.585561476006498882e-02
5.500000000000000000e+01,4.000000000000000000e+01,9.611785252230274634e-02
5.500000000000000000e+01,4.500000000000000000e+01,9.646750287195310358e-02
5.500000000000000000e+01,5.000000000000000000e+01,9.646750287195310358e-02
5.500000000000000000e+01,5.500000000000000000e+01,9.646750287195310358e-02
5.500000000000000000e+01,6.000000000000000000e+01,9.646750287195310358e-02
5.500000000000000000e+01,6.500000000000000000e+01,9.681715322160339143e-02
5.500000000000000000e+01,7.000000000000000000e+01,9.681715322160346082e-02
5.500000000000000000e+01,7.500000000000000000e+01,9.681715322160346082e-02
5.500000000000000000e+01,8.000000000000000000e+01,9.681715322160346082e-02
5.500000000000000000e+01,8.500000000000000000e+01,9.690456580901603278e-02
5.500000000000000000e+01,9.000000000000000000e+01,9.690456580901603278e-02
5.500000000000000000e+01,9.500000000000000000e+01,9.681715322160346082e-02
5.500000000000000000e+01,1.000000000000000000e+02,9.681715322160346082e-02
5.500000000000000000e+01,1.050000000000000000e+02,9.681712147556274795e-02
5.500000000000000000e+01,1.100000000000000000e+02,9.681712147556274795e-02
5.500000000000000000e+01,1.150000000000000000e+02,9.646750287195310358e-02
5.500000000000000000e+01,1.200000000000000000e+02,9.681715322016208602e-02
5.500000000000000000e+01,1.250000000000000000e+02,9.707939098384121834e-02
6.000000000000000000e+01,5.000000000000000000e+00,9.707939098384121834e-02
6.000000000000000000e+01,1.000000000000000000e+01,9.707939098384121834e-02
6.000000000000000000e+01,1.500000000000000000e+01,9.742904111957395585e-02
6.000000000000000000e+01,2.000000000000000000e+01,9.777865993710120607e-02
6.000000000000000000e+01,2.500000000000000000e+01,9.777865993710120607e-02
6.000000000000000000e+01,3.000000000000000000e+01,9.777865993710120607e-02
6.000000000000000000e+01,3.500000000000000000e+01,9.777869168314190507e-02
6.000000000000000000e+01,4.000000000000000000e+01,9.777869168314190507e-02
6.000000000000000000e+01,4.500000000000000000e+01,9.812834203278254785e-02
6.000000000000000000e+01,5.000000000000000000e+01,9.812834203278254785e-02
6.000000000000000000e+01,5.500000000000000000e+01,9.812834203279226231e-02
6.000000000000000000e+01,6.000000000000000000e+01,9.812834203279226231e-02
6.000000000000000000e+01,6.500000000000000000e+01,9.812834203279226231e-02
6.000000000000000000e+01,7.000000000000000000e+01,9.812834203279226231e-02
6.000000000000000000e+01,7.500000000000000000e+01,9.812834203279226231e-02
6.000000000000000000e+01,8.000000000000000000e+01,9.812834203279226231e-02
6.000000000000000000e+01,8.500000000000000000e+01,9.812834203279226231e-02
6.000000000000000000e+01,9.000000000000000000e+01,9.812834203279226231e-02
6.000000000000000000e+01,9.500000000000000000e+01,9.812834203279229006e-02
6.000000000000000000e+01,1.000000000000000000e+02,9.847799238244261955e-02
6.000000000000000000e+01,1.050000000000000000e+02,9.847800804476901371e-02
6.000000000000000000e+01,1.100000000000000000e+02,9.847800804476901371e-02
6.000000000000000000e+01,1.150000000000000000e+02,9.847800804476901371e-02
6.000000000000000000e+01,1.200000000000000000e+02,9.847800804476901371e-02
6.000000000000000000e+01,1.250000000000000000e+02,9.847800804476901371e-02
6.500000000000000000e+01,5.000000000000000000e+00,9.882765839441935707e-02
6.500000000000000000e+01,1.000000000000000000e+01,9.882765839441935707e-02
6.500000000000000000e+01,1.500000000000000000e+01,9.882765839441935707e-02
6.500000000000000000e+01,2.000000000000000000e+01,9.908989615665711459e-02
6.500000000000000000e+01,2.500000000000000000e+01,9.943954650630747183e-02
6.500000000000000000e+01,3.000000000000000000e+01,9.943954650630747183e-02
6.500000000000000000e+01,3.500000000000000000e+01,9.943954650630747183e-02
6.500000000000000000e+01,4.000000000000000000e+01,9.676060779795699063e-02
6.500000000000000000e+01,4.500000000000000000e+01,9.676060779795699063e-02
6.500000000000000000e+01,5.000000000000000000e+01,9.711025793368974202e-02
6.500000000000000000e+01,5.500000000000000000e+01,9.711025793368974202e-02
6.500000000000000000e+01,6.000000000000000000e+01,9.711025793368974202e-02
6.500000000000000000e+01,6.500000000000000000e+01,9.711025793368974202e-02
6.500000000000000000e+01,7.000000000000000000e+01,9.711025814760740338e-02
6.500000000000000000e+01,7.500000000000000000e+01,9.745990849725776062e-02
6.500000000000000000e+01,8.000000000000000000e+01,9.737249590912455677e-02
6.500000000000000000e+01,8.500000000000000000e+01,9.772214625876518568e-02
6.500000000000000000e+01,9.000000000000000000e+01,9.772214625876518568e-02
6.500000000000000000e+01,9.500000000000000000e+01,9.807179660841554292e-02
6.500000000000000000e+01,1.000000000000000000e+02,9.807179660841554292e-02
6.500000000000000000e+01,1.050000000000000000e+02,9.807179660841554292e-02
6.500000000000000000e+01,1.100000000000000000e+02,9.772214625876518568e-02
6.500000000000000000e+01,1.150000000000000000e+02,9.807179660841554292e-02
6.500000000000000000e+01,1.200000000000000000e+02,9.807179660841554292e-02
6.500000000000000000e+01,1.250000000000000000e+02,9.807179660841554292e-02
7.000000000000000000e+01,5.000000000000000000e+00,9.513062013782731807e-02
7.000000000000000000e+01,1.000000000000000000e+01,9.513062013782731807e-02
7.000000000000000000e+01,1.500000000000000000e+01,9.513062013782731807e-02
7.000000000000000000e+01,2.000000000000000000e+01,9.548027048747764756e-02
7.000000000000000000e+01,2.500000000000000000e+01,9.574250824971540508e-02
7.000000000000000000e+01,3.000000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,3.500000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,4.000000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,4.500000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,5.000000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,5.500000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,6.000000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,6.500000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,7.000000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,7.500000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,8.000000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,8.500000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,9.000000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,9.500000000000000000e+01,9.609214293703936816e-02
7.000000000000000000e+01,1.000000000000000000e+02,9.609214293703936816e-02
7.000000000000000000e+01,1.050000000000000000e+02,9.609215859936576232e-02
7.000000000000000000e+01,1.100000000000000000e+02,9.609214293703936816e-02
7.000000000000000000e+01,1.150000000000000000e+02,9.609214293703936816e-02
7.000000000000000000e+01,1.200000000000000000e+02,9.644179328668971152e-02
7.000000000000000000e+01,1.250000000000000000e+02,9.644179328668971152e-02
7.500000000000000000e+01,5.000000000000000000e+00,9.644179328668971152e-02
7.500000000000000000e+01,1.000000000000000000e+01,9.644179328668971152e-02
7.500000000000000000e+01,1.500000000000000000e+01,9.644179328668971152e-02
7.500000000000000000e+01,2.000000000000000000e+01,9.644179328668971152e-02
7.500000000000000000e+01,2.500000000000000000e+01,9.644179328668971152e-02
7.500000000000000000e+01,3.000000000000000000e+01,9.679144363634006876e-02
7.500000000000000000e+01,3.500000000000000000e+01,9.679144363634006876e-02
7.500000000000000000e+01,4.000000000000000000e+01,9.679144363634006876e-02
7.500000000000000000e+01,4.500000000000000000e+01,9.714109398599041212e-02
7.500000000000000000e+01,5.000000000000000000e+01,9.714109398599041212e-02
7.500000000000000000e+01,5.500000000000000000e+01,9.714109398599041212e-02
7.500000000000000000e+01,6.000000000000000000e+01,9.740333174822818352e-02
7.500000000000000000e+01,6.500000000000000000e+01,9.775298209786881243e-02
7.500000000000000000e+01,7.000000000000000000e+01,9.775298209786881243e-02
7.500000000000000000e+01,7.500000000000000000e+01,9.775298209786881243e-02
7.500000000000000000e+01,8.000000000000000000e+01,9.740333174822821127e-02
7.500000000000000000e+01,8.500000000000000000e+01,9.740333174822821127e-02
7.500000000000000000e+01,9.000000000000000000e+01,9.740333174822821127e-02
7.500000000000000000e+01,9.500000000000000000e+01,9.740333174822821127e-02
7.500000000000000000e+01,1.000000000000000000e+02,9.740333174822821127e-02
7.500000000000000000e+01,1.050000000000000000e+02,9.740333174822821127e-02
7.500000000000000000e+01,1.100000000000000000e+02,9.740333174822821127e-02
7.500000000000000000e+01,1.150000000000000000e+02,9.740333174822821127e-02
7.500000000000000000e+01,1.200000000000000000e+02,9.740333174822821127e-02
7.500000000000000000e+01,1.250000000000000000e+02,9.740333174822821127e-02
8.000000000000000000e+01,5.000000000000000000e+00,9.740333174822821127e-02
8.000000000000000000e+01,1.000000000000000000e+01,9.740333174822821127e-02
8.000000000000000000e+01,1.500000000000000000e+01,9.740333174822821127e-02
8.000000000000000000e+01,2.000000000000000000e+01,9.740333174822821127e-02
8.000000000000000000e+01,2.500000000000000000e+01,9.740333174822821127e-02
8.000000000000000000e+01,3.000000000000000000e+01,9.740333174822821127e-02
8.000000000000000000e+01,3.500000000000000000e+01,9.740333174822821127e-02
8.000000000000000000e+01,4.000000000000000000e+01,9.775298209786885406e-02
8.000000000000000000e+01,4.500000000000000000e+01,9.775298209786885406e-02
8.000000000000000000e+01,5.000000000000000000e+01,9.775298209786885406e-02
8.000000000000000000e+01,5.500000000000000000e+01,9.775298209786885406e-02
8.000000000000000000e+01,6.000000000000000000e+01,9.775298209786885406e-02
8.000000000000000000e+01,6.500000000000000000e+01,9.775298209786885406e-02
