0.0,-2.8,-2.1,-2.8,-3.5,-2.1,-2.1,-3.5,-2.8,-4.2,-2.1,-4.2,-4.2,-4.9,-4.9,-2.1,-4.9,-6.3,-7.7,-7.7,-8.4,-7.7,-6.3,-5.6,-4.9,-3.5,-4.9,-2.8,-2.8,-3.5,-3.5,-2.8,-2.8,-2.8,-2.8,-2.1,-2.1,-2.8,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-0.7,0.0,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,0.0,-0.7,-0.7,-0.7,-0.7,-1.4,-1.4,-1.4,-0.7,-1.4,-1.4,-2.1,-2.1,-2.1,-1.4,-1.4,-1.4,-1.4,-0.7,-0.7,-0.7,0.0,0.0,0.0,0.0,-0.7,-0.7,-0.7,-1.4,-1.4,-1.4,0.2,-0.7,-0.7
0.0,-0.7,-2.8,-2.1,-2.1,-4.2,-2.8,-3.5,-3.5,-2.1,-3.5,-4.2,-2.8,-4.9,-6.3,-7.7,-3.5,-6.3,-9.1,-10.5,-9.1,-9.8,-8.4,-6.3,-4.9,-5.6,-3.5,-3.5,-5.6,-3.5,-3.5,-4.2,-2.8,-2.8,-2.8,-2.1,-2.8,-2.1,-2.1,-2.1,-0.7,-1.4,-1.4,-1.4,-1.4,-1.4,-2.1,-0.7,-0.7,-0.7,-1.4,-1.4,-1.4,-2.1,-1.4,-2.1,-2.1,-2.1,-1.4,-1.4,-1.4,-1.4,-0.7,-0.7,0.0,-0.7,-0.7,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-0.7,-0.7,-0.7,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,-1.4,-1.4,-1.4,-0.7,-1.9,-3.5,-4.2,-4.9,-4.2,-4.9,-5.6,-4.9,-6.3,-5.6,-7.7,-7.0,-8.4,-12.6,-13.3,-11.9,-9.1,-7.7,-6.3,-5.6,-5.6,-5.6,-4.2,-4.2,-3.5,-2.1,-4.2,-2.8,-2.1,-3.5,-2.1,-1.4,-1.4,-2.1,-2.1,-1.4,-1.4,-2.1,-2.1,-2.8,-2.1,-2.1,-2.1,-2.1,-1.4,-1.4,-1.4,-1.4,-2.1,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-0.7,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.1,-2.1,-2.8,-2.8,-2.1,-2.1,-2.1,-2.8,-2.8,-4.2,-3.5,-5.6,-6.3,-4.9,-7.0,-8.4,-11.2,-10.5,-17.5,-19.6,-15.4,-11.9,-8.4,-7.7,-7.0,-6.3,-5.6,-4.2,-4.9,-3.5,-3.5,-2.1,-2.8,-3.5,-2.8,-2.8,-2.8,-2.8,-2.1,-2.8,-2.8,-2.8,-2.1,-2.1,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-1.4,-1.4,-1.4,-1.4,-2.8,-2.8,-2.8,-2.8,-3.5,-2.8,-3.5,-3.5,-4.9,-7.0,-7.7,-10.5,-12.6,-17.5,-26.6,-37.8,-25.2,-15.4,-12.6,-9.1,-8.4,-6.3,-5.6,-5.6,-4.2,-4.2,-4.2,-3.5,-2.8,-2.1,-1.4,-1.4,-1.4,-1.4,-1.4,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,-5.6,-5.6,-5.6,-5.6,-5.6,-8.4,-9.1,-12.6,-19.6,-38.5,748.0,-37.1,-19.6,-12.6,-11.2,-7.0,-7.0,-4.2,-4.2,-4.2,-4.2,-4.2,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1
0.0,-1.4,-1.4,-1.4,-2.1,-2.8,-2.8,-2.8,-3.5,-3.5,-3.5,-3.5,-4.2,-5.6,-7.0,-7.7,-10.5,-13.3,-16.1,-24.5,-36.4,-25.9,-15.4,-11.9,-8.4,-8.4,-6.3,-5.6,-4.9,-4.2,-4.2,-3.5,-4.2,-2.8,-2.8,-2.1,-2.1,-2.1,-2.1,-2.1,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-2.1,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,0.2,0.9,0.0
0.0,-1.4,-1.4,-0.5,-2.8,-2.1,-2.8,-3.5,-3.5,-4.2,-3.5,-3.5,-4.9,-5.6,-7.0,-7.7,-6.3,-7.7,-11.2,-16.1,-19.6,-15.4,-11.2,-10.5,-8.4,-6.3,-4.2,-5.6,-4.9,-4.2,-3.5,-2.8,-2.1,-2.8,-2.8,-2.8,-2.8,-2.1,-2.1,-2.1,-3.5,-2.1,-2.1,-2.1,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-1.4,-2.1,-1.9,-2.1,-2.8,-2.8,-2.1,-2.1,-2.8,-4.2,-6.3,-4.9,-5.6,-4.2,-5.6,-7.0,-7.7,-9.1,-11.9,-14.0,-10.5,-9.8,-5.6,-6.3,-6.3,-7.0,-4.9,-2.8,-3.5,-3.5,-3.5,-3.5,-3.5,-2.8,-2.1,-1.4,-2.1,-1.4,-1.4,-1.4,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-0.7,-0.7,-0.7,-0.7,-0.7,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.9
0.0,-1.4,-0.5,-1.4,-1.4,-2.8,-2.1,-2.8,-4.9,-4.9,-4.2,-3.5,-4.2,-3.5,-4.9,-4.2,-5.6,-6.3,-7.7,-9.8,-9.8,-9.8,-7.0,-6.3,-4.9,-4.2,-4.2,-4.2,-4.9,-4.2,-1.4,-2.1,-2.8,-2.8,-2.1,-3.5,-2.8,-2.1,-2.8,-2.1,-1.4,-1.4,-1.4,-0.7,-1.4,-1.4,-1.4,-0.7,-0.7,-2.1,-2.1,-1.4,-1.4,-1.4,-2.1,-2.1,-2.1,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,0.0,0.0,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-1.4,-2.1,-2.1,-2.8,-2.8,-4.2,-4.2,-2.8,-2.8,-2.8,-2.1,-4.2,-3.5,-3.5,-4.2,-4.2,-6.3,-7.0,-7.7,-7.7,-7.7,-6.3,-7.0,-4.2,-4.2,-3.5,-2.8,-4.2,-2.8,-3.5,-4.2,-1.4,-1.4,-2.1,-2.1,-2.8,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-2.1,-1.4,-0.7,-0.7,-1.4,-0.7,-0.7,-0.7,-1.4,-1.4,-0.7,-0.7,-0.7,-0.7,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-2.1,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,1.8
0.0,-2.1,-2.1,-3.5,-2.6,-2.1,-2.1,-2.8,-2.8,-1.4,-2.1,-4.2,-2.1,-2.8,-2.8,-4.9,-4.2,-4.9,-7.0,-6.3,-7.0,-6.3,-5.6,-4.2,-5.6,-3.5,-4.2,-4.2,-2.8,-3.5,-4.2,-2.8,-2.8,-3.5,-2.8,-0.7,-0.7,-2.1,-2.1,-2.1,-1.4,-2.1,-1.4,-1.4,-2.1,-2.1,-2.1,-1.4,-1.4,-1.4,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-1.4,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,0.0,0.0,0.0
0.0,-2.8,-2.1,-0.7,-1.4,-2.8,-2.8,-1.4,-0.7,-2.1,-2.8,-1.4,-2.1,-2.8,-3.5,-4.2,-4.2,-4.2,-5.6,-5.6,-7.0,-4.9,-4.9,-4.2,-4.2,-4.2,-2.8,-3.5,-2.8,-4.2,-2.8,-2.1,-4.2,-1.4,-1.4,-3.5,-2.8,-0.7,0.0,-0.7,-2.1,-1.4,-2.1,-1.4,-1.4,-2.1,-1.4,-1.4,-2.1,-1.4,-2.1,-1.4,-1.4,-1.4,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,0.0,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,0.0,0.0,-0.7,-0.7,-0.7,-0.7
0.0,-0.7,-1.4,-2.8,-2.8,-1.4,-0.7,-2.1,-3.5,-3.5,-2.8,-2.1,-2.8,-3.5,-2.8,-3.5,-3.5,-4.9,-5.6,-3.5,-6.3,-4.9,-3.5,-5.6,-2.8,-4.9,-2.1,-2.8,-2.8,-1.4,-3.5,-2.1,-2.1,-3.5,-2.8,-1.4,-1.4,-3.5,-2.8,-0.7,-0.7,-0.7,-0.7,-2.1,-1.4,-1.4,-0.7,-1.4,-1.4,-1.4,-0.7,-1.4,-1.4,-1.4,-2.1,-1.4,-1.4,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,0.0,0.0,0.0,-1.4,-1.4,-1.4,-1.4,1.8,0.0
0.0,-2.8,-2.1,0.2,0.0,-0.7,-1.4,-2.8,-2.1,-2.1,-1.4,-2.8,-2.8,-2.1,-4.2,-2.8,-4.2,-3.5,-4.2,-4.2,-4.9,-4.9,-3.5,-4.2,-2.8,-2.1,-4.9,-2.8,-2.8,-1.4,-1.4,-3.5,-0.7,-2.1,-2.1,-2.8,-2.8,-1.4,-1.4,-3.5,-2.1,-0.7,-0.7,0.0,-0.7,-0.7,-2.1,-1.4,-1.4,-0.7,-1.4,-1.4,-0.7,-1.4,-0.7,-1.4,-0.7,-1.4,-2.1,-1.4,-1.4,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,0.0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,0.0,0.0
0.0,0.9,0.0,-0.7,-2.1,-3.5,-2.8,-1.4,-1.4,-1.4,-2.1,-2.8,-2.1,-2.1,-2.8,-3.5,-2.8,-4.9,-3.5,-3.5,-4.9,-4.2,-3.5,-3.5,-4.2,-1.4,-2.8,-3.5,-2.8,-2.1,-1.4,-1.4,-3.5,-0.7,-2.1,-2.1,-2.1,-1.4,-2.8,0.0,-1.4,-3.5,-2.1,-1.4,-0.7,0.0,0.0,-0.7,-0.7,-2.1,-1.4,-1.4,-0.7,-0.7,-1.4,-1.4,-1.4,-0.7,-0.7,-1.4,-0.7,-1.4,-1.4,-1.4,-1.4,-0.7,-0.7,0.0,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,0.0,0.0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,0.0,-0.7,-0.7,-0.7
0.0,-0.7,-2.1,-1.4,-2.8,-0.7,-1.4,-1.4,-2.1,-1.4,-3.5,-1.4,-2.1,-2.8,-2.8,-2.8,-3.5,-3.5,-4.2,-2.8,-4.2,-2.8,-3.5,-2.8,-4.2,-2.1,-2.1,-4.9,-1.4,-2.1,-2.1,-1.4,-1.4,-2.8,-2.8,-0.7,-1.4,-2.1,-1.4,-2.8,-1.4,0.0,-1.4,-2.8,-2.1,-1.4,-0.7,-0.7,0.0,0.0,-0.7,-0.7,-2.1,-1.4,-0.7,0.0,-0.7,-1.4,-1.4,-0.7,-0.7,-0.7,-0.7,-1.4,-0.7,-1.4,-1.4,-1.4,-1.4,-1.4,-0.7,-0.7,0.0,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,0.0,0.0,0.0,-0.7,-0.7,0.9,0.0,0.0
0.0,-1.4,-2.1,-2.8,-0.7,-1.4,-1.4,-2.1,-0.7,-2.8,-1.4,-2.1,-2.8,-1.4,-3.5,-2.8,-2.8,-2.8,-4.2,-3.5,-2.1,-4.2,-3.5,-2.8,-3.5,-2.8,-1.4,-2.8,-2.8,-1.4,-2.1,-2.1,-1.4,-2.1,-0.7,-3.5,-0.7,-2.1,-1.4,-2.1,-2.8,-2.8,-1.4,0.0,-1.4,-2.8,-2.1,-2.1,-0.7,-0.7,0.0,0.0,0.0,-0.7,-1.4,-1.4,-1.4,0.0,0.0,-0.7,-1.4,-1.4,-0.7,-0.7,-0.7,-0.7,-0.7,-1.4,-0.7,-0.7,-1.4,-0.7,-1.4,-1.4,-0.7,-0.7,0.0,0.0,-0.7,-0.7,-0.7,-0.7,-0.7,0.0,0.0,0.0,0.0
0.0,2.7,-0.7,-1.4,-0.7,-2.1,-2.1,-0.7,-2.1,-2.1,-1.4,-2.1,-2.1,-2.8,-2.1,-2.1,-4.2,-3.5,-2.8,-2.8,-2.1,-3.5,-3.5,-2.1,-3.5,-2.1,-2.1,-2.1,-2.1,-3.5,-1.4,-1.4,-2.1,-0.7,-2.1,0.0,-3.5,0.0,-1.4,-1.4,-0.7,-1.4,-1.4,-2.8,-1.4,0.0,-1.4,-1.4,-2.1,-2.1,-0.7,-0.7,-0.7,0.0,0.0,-0.7,-0.7,-2.1,-1.4,-1.4,0.0,0.0,-0.7,-0.7,-1.4,-1.4,-0.7,0.0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-1.4,-0.7,-1.4,-1.4,-0.7,-0.7,-0.7,0.0,0.0,-0.7,-0.7,0.9,0.0
0.0,-0.7,-1.4,-1.4,-2.1,-1.4,-0.7,-2.1,-1.4,-2.1,-1.4,-2.8,-1.4,-2.8,-2.8,-2.1,-2.8,-2.8,-2.8,-3.5,-1.4,-2.8,-3.5,-2.8,-2.1,-2.8,-2.8,-1.4,-0.7,-4.9,-0.7,-1.4,-1.4,-2.1,-0.7,-2.1,0.0,-3.5,-0.7,-0.7,-2.1,-1.4,-2.1,-1.4,-1.4,-2.8,-1.4,0.0,-1.4,-1.4,-2.1,-2.1,0.0,-0.7,-0.7,0.0,0.0,0.0,-0.7,-0.7,-2.1,-1.4,-1.4,0.0,0.0,0.0,-0.7,-1.4,-1.4,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-1.4,-0.7,-0.7,-1.4,-0.7,-0.7,-0.7,0.0,0.0
0.0,0.2,-1.4,-0.7,-1.4,-0.7,-2.1,-1.4,-1.4,-1.4,-2.1,-2.1,-2.1,-2.1,-2.1,-2.8,-2.8,-2.1,-2.8,-3.5,-1.4,-2.8,-3.5,-1.4,-2.8,-2.8,-1.4,-2.1,-2.1,-2.1,-2.8,-1.4,-1.4,-1.4,-1.4,-0.7,-2.1,0.0,-2.8,-1.4,0.0,-1.4,-1.4,-0.7,-1.4,0.0,-1.4,-1.4,0.0,0.0,-1.4,-1.4,-2.1,-2.1,-0.7,-0.7,-0.7,0.0,0.0,0.0,0.0,-0.7,-0.7,-2.1,-1.4,-1.4,0.0,0.0,0.0,-0.7,-0.7,-1.4,-0.7,-0.7,0.0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-1.4,-0.7,0.9,-0.7,-0.7
0.0,-1.4,-0.7,-1.4,-0.7,-2.1,-1.4,-0.7,-1.4,-2.1,-2.1,-1.4,-2.1,-2.8,-0.7,-3.5,-2.1,-2.8,-2.1,-3.5,-1.4,-2.8,-2.8,-2.1,-2.1,-2.8,-2.1,-2.1,-1.4,-0.7,-2.1,-2.8,-1.4,-1.4,-1.4,-1.4,-0.7,-2.1,0.0,-2.1,-2.8,0.0,-0.7,-1.4,-1.4,-2.1,-1.4,-1.4,-2.8,-1.4,0.0,0.0,-1.4,-1.4,-1.4,-2.1,-0.7,-0.7,-0.7,-0.7,0.0,0.0,0.0,0.0,-0.7,-0.7,-1.4,-1.4,-1.4,0.0,0.0,0.0,-0.7,-0.7,-1.4,-1.4,-0.7,-0.7,0.0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,0.9,0.0
0.0,-0.7,-1.4,-0.7,-1.4,-2.1,-0.7,-1.4,-1.4,-2.8,-0.7,-2.1,-1.4,-2.8,-2.1,-2.1,-2.1,-2.1,-2.1,-3.5,-1.4,-2.8,-2.8,-1.4,-2.1,-2.1,-2.8,-2.1,-0.7,-1.4,-1.4,-4.2,-0.7,-0.7,-2.1,-0.7,-1.4,-0.7,-2.1,0.0,-0.7,-3.5,0.0,-0.7,-1.4,-1.4,-0.7,-1.4,-1.4,-1.4,-2.8,-1.4,0.0,0.0,-1.4,-1.4,-1.4,-2.1,-0.7,0.0,-0.7,-0.7,0.0,0.0,0.0,0.0,-0.7,-0.7,-0.7,-1.4,-1.4,-1.4,0.0,0.0,0.0,0.0,-0.7,-0.7,-1.4,-0.7,-0.7,0.0,0.0,-0.7,0.9,0.0,0.0
